dish_ID,Fat to Protein,Carb to Protein
dish_1563305083,0.384833129,0.217343245
dish_1565034234,0.166666667,2.777777778
dish_1564083508,0.808369966,0.263584598
dish_1567629081,0.839285714,2.991071627
dish_1558373405,0.25,10
dish_1562702007,0.976062015,3.990681633
dish_1563811611,1.1,0.16
dish_1566414924,3.740015245,4.333948707
dish_1567801830,0.807140873,1.960782777
dish_1563568025,0.872518011,1.489600229
dish_1561575068,0.356728052,0.335697895
dish_1557861795,0.65625,1.34375
dish_1563389153,0.461074627,5.904676393
dish_1563216412,0.136311569,6.989309087
dish_1561666923,0.631307285,1.593752627
dish_1565724235,0.234277233,0.2241547
dish_1565897680,1.680344886,0.436874533
dish_1565383128,0.78757771,0.280051182
dish_1559233445,0.2,26
dish_1563217804,0.562032003,0.505841677
dish_1563898084,0.914526056,1.201399323
dish_1557937427,0.84,0.096
dish_1558629041,0.766477999,1.251780172
dish_1566588066,0.505584083,1.09536379
dish_1565034661,2.470483859,2.66099073
dish_1560973984,1.069299642,4.255681786
dish_1558381943,0.137931034,1.24137931
dish_1565637548,0.999688203,7.420167667
dish_1562168365,0.2,25.99999857
dish_1558642458,0.166666667,2.777777778
dish_1564514953,0.836551505,0.720893779
dish_1560456833,0.769264197,1.225669435
dish_1561574600,1.200000612,5.900001224
dish_1559848882,0.293159609,30.49022638
dish_1563303298,0.179747792,0.073422855
dish_1558639362,0.363915941,9.589954382
dish_1566488905,2.500001192,18.00000953
dish_1566933180,0.387469194,0.111513157
dish_1558721272,0.222222222,11.11111111
dish_1557862696,0.166666667,2.777777778
dish_1563464389,1.135135135,0.037837838
dish_1561749061,0.812001086,1.087441962
dish_1558544482,0.428571429,20
dish_1563395415,0.742293434,3.264688488
dish_1561739649,0.454481724,4.701529175
dish_1566414686,0.2549223,0.240133771
dish_1568405214,1.424423694,1.411246911
dish_1559843492,0.312049434,7.641606591
dish_1559841950,0.166666667,2.916666667
dish_1559238993,0.428571429,20
dish_1558639849,0.222222222,11.11111111
dish_1561578570,0.591452798,0.145277815
dish_1560788384,0.065420556,1.084111989
dish_1563464543,1.194476722,1.456671252
dish_1564429702,0.166666667,2.777777778
dish_1564686740,1.608277125,3.039078648
dish_1558547068,0.137931034,1.24137931
dish_1563307519,0.595735531,0.355974853
dish_1563391922,0.249999836,2.977273815
dish_1565811529,5.167399003,2.089884433
dish_1559846504,0.209287532,20.86005089
dish_1558116298,1.7389315,1.341223281
dish_1561574815,4.014873248,1.963851778
dish_1567022296,0.177274121,0.298760095
dish_1559751710,0.428571429,20
dish_1560444815,1.04123145,1.583320265
dish_1557863170,5.042365843,3.633715357
dish_1561753589,0.486024941,0.211996899
dish_1558372525,2.209821535,1.013392857
dish_1567020091,1.365358755,0.710494955
dish_1560454562,1.00136931,0.927162261
dish_1558639555,0.468990826,14.01100917
dish_1563551134,0.3546614,1.768131692
dish_1560802730,0.174209577,0.141125124
dish_1561580608,0.166666667,2.777777778
dish_1560444701,0.333333333,12.66666569
dish_1566316525,2.671435775,0.352086254
dish_1565799507,2.499998686,17.99999212
dish_1564590146,1.851731209,16.40426171
dish_1565109637,0.155240026,1.04776366
dish_1566414611,0.116129032,0
dish_1567021799,4.887896502,1.677729858
dish_1559844657,0.108439003,12.76781854
dish_1558376874,2.209821335,1.013392779
dish_1562699699,0.720572587,0.773640008
dish_1558721669,0.166666667,2.777777778
dish_1565638599,0.479705308,0.70312593
dish_1558640294,0.23028786,5.978723404
dish_1559149615,1.135135135,0.037837838
dish_1558640238,0.222222222,4.333333333
dish_1563295400,1.335288143,1.449386977
dish_1559332795,7.005560795,2.714253443
dish_1558722707,0.222222222,4.333333333
dish_1560369008,0.665524765,0.981232243
dish_1559233144,1.069854665,0.134227704
dish_1563205903,0.270147059,0.121985294
dish_1558380464,2.209821223,1.013392763
dish_1565195362,2.5,18.00000299
dish_1556575386,2.39958159,3.70223152
dish_1567023262,2.9375,1.46875
dish_1560887480,0.691897409,1.231765556
dish_1564601600,0.935205884,1.080416369
dish_1561740385,3.913440572,5.367567549
dish_1563996596,0.65625,1.34375
dish_1558724799,0.21924668,7.474418027
dish_1560366963,0.222222222,4.333333333
dish_1563984835,0.909646988,0.537045262
dish_1560366460,0.756024674,0.368569162
dish_1562010266,0.625088934,0.145748816
dish_1560369122,1.82056449,3.625737718
dish_1566402041,0.019999999,0.069999997
dish_1564605293,0.839285656,2.991071546
dish_1565021185,1.054746249,1.119811344
dish_1558638137,0.666666667,46.66666382
dish_1562787983,0.548569277,3.638177711
dish_1561751958,0.507189805,0.290740456
dish_1563913741,0.97997668,3.092159099
dish_1558640748,0.166666667,2.777777778
dish_1562617395,0.912895928,2.331448077
dish_1566502472,2.264014255,4.660869491
dish_1562691000,1.059807238,1.64110072
dish_1565119739,0.615001367,1.620202856
dish_1565728453,0.401215616,0.635053904
dish_1564169298,0.838111271,2.99169608
dish_1563909951,4.266562654,2.529388885
dish_1566501041,1.361098127,0.821464528
dish_1562008842,1.228822342,0.898683399
dish_1566414754,0.334054928,0.28676041
dish_1561575996,0.819947603,0.880132798
dish_1561578603,0.715142122,0.539069108
dish_1563567978,0.876114896,0.24742566
dish_1561576051,0.741481021,0.881635186
dish_1565638287,0.555693293,0.18133599
dish_1561753371,0.587021208,0.575059995
dish_1563393182,0.174415591,2.68180574
dish_1563389600,0.653100703,0.06574628
dish_1568061272,0.428703463,1.758442927
dish_1562958998,0.890205989,0.306994262
dish_1560456853,0.756566575,1.238936431
dish_1561662926,0.237041999,0.282360003
dish_1560370137,2.744166253,2.231412126
dish_1558636388,0.166666667,2.777777778
dish_1558633158,0.222222222,11.11111111
dish_1564170880,0.532507358,0.792260771
dish_1559678405,0.934894328,0.375251877
dish_1563564676,0.514881703,1.35220112
dish_1562086501,1.1,0.16
dish_1560453275,0.18059086,0.083689166
dish_1558725085,0.2,18
dish_1565799663,0.086877155,0.989329502
dish_1562700906,0.558717681,3.084600593
dish_1564086602,0.839285714,2.991071611
dish_1567024066,0.839285714,2.991071532
dish_1558631872,0.222222222,4.333333333
dish_1558722883,0.166666667,2.777777778
dish_1565898402,0.495736648,0.240024382
dish_1567537212,0.620662966,0.274671839
dish_1563909982,0.801645458,0.591707185
dish_1562687246,19.79582518,3.854860953
dish_1562173381,1.414507818,0.21761658
dish_1566851677,0.764266027,2.743512565
dish_1565020895,0.488198523,2.069333764
dish_1565797645,0.333333333,12.66666667
dish_1565035746,0.153175592,3.740141137
dish_1565033189,0.294336308,0.226390467
dish_1558629878,0.666666667,46.66666432
dish_1561575410,0.166666667,2.777777778
dish_1565724620,0.450669772,0.941853872
dish_1558719097,0.222222222,4.333333333
dish_1561739760,0.411945042,7.827297339
dish_1560356337,1.512638781,13.67135603
dish_1561663580,0.191400086,0.609441841
dish_1557862345,0.116129026,0
dish_1561578394,0.781949633,1.091800018
dish_1562774180,2.145748933,8.157574335
dish_1558458903,2.209821429,1.013392857
dish_1563309237,4.252369668,5.555687204
dish_1558641926,0.666666667,46.6666645
dish_1562775574,0.201277079,2.054556573
dish_1562875833,0.962398096,0.320505317
dish_1567023110,13.375,7.875
dish_1559843715,0.2124657,17.42453979
dish_1561666875,0.673724566,1.848751444
dish_1565208562,0.65625,1.34375
dish_1564432191,1.21754776,3.397221965
dish_1560370833,1.379286214,6.420573828
dish_1563389742,0.611431842,0.628767721
dish_1563565354,0.787290589,1.149993455
dish_1558718587,0.166666667,2.777777778
dish_1561576449,0.166666667,2.777777958
dish_1559319826,0.428571429,20
dish_1561749711,0.480917139,0.291794575
dish_1566501382,0.083395885,0.255629259
dish_1565972384,0.083076849,0.526035533
dish_1562613918,1.390201665,3.517002817
dish_1562613285,3.650460025,4.544844499
dish_1559581236,1.094266568,0.203976292
dish_1565809080,0.027454087,0.347466789
dish_1560360030,1.1,0.16
dish_1562008780,3.128076779,2.06449732
dish_1562963484,4.111110099,2.463743222
dish_1558722473,0.265209125,11.88941793
dish_1567020366,1.018703193,2.855122484
dish_1558110436,0.125,18.37499909
dish_1566938059,0.54393579,1.125679026
dish_1562947503,0.928063576,1.972019622
dish_1562691441,1.024083826,2.206693419
dish_1562702469,0.719804044,0.839548552
dish_1567022212,1.744854202,5.725128645
dish_1564588889,0.208713046,0.930507195
dish_1562009934,1.229486213,4.89820866
dish_1561577701,0.541024105,0.457796538
dish_1567024112,0.659353962,1.92457685
dish_1568314857,1.344711023,0.620085265
dish_1568318480,0.57001341,0.077816219
dish_1558459395,2.209821429,1.013392857
dish_1562689601,1.20833367,2.916667917
dish_1562775456,0,18
dish_1564516429,0.954797847,0.496379565
dish_1564514997,0.836065843,1.2984326
dish_1564428515,0.856500826,1.197027251
dish_1565640812,0.112940926,0.27488678
dish_1558630006,0.285714286,25.71428762
dish_1557862829,0.137931034,1.24137931
dish_1562690917,0.890844854,9.872314626
dish_1562871408,0.68084479,5.228503538
dish_1557937574,0.357142857,6.571428571
dish_1563996251,0.166666667,2.777777778
dish_1565641915,0.822779417,3.185041017
dish_1558468731,0.305548349,0.46152046
dish_1559841571,0.558333333,6.083333333
dish_1562170331,1.522727273,15.68987284
dish_1558722398,0.666666667,46.66666874
dish_1559061752,0.84,0.096
dish_1560889008,1.331622276,11.10214358
dish_1564773826,0.222222222,4.333333333
dish_1563984167,0.025182239,0.293737562
dish_1565724588,1.762209759,5.145952223
dish_1558640039,0.222222222,11.11111111
dish_1562615070,1.444446447,3.777781282
dish_1562949162,1.135135135,0.037837838
dish_1563996625,0.873513394,0.335480172
dish_1563824304,2.455891425,6.173966687
dish_1558028194,0.974300131,1.474054673
dish_1562173742,1.135135135,0.037837838
dish_1561662358,0.774193548,7.096774194
dish_1565812116,4.887896929,1.677729858
dish_1563566939,0.647530748,4.650430108
dish_1558629444,2.209821429,1.013392857
dish_1562959766,0.547746217,1.364591932
dish_1558723123,0.774193548,7.096774194
dish_1561404485,0.991657269,0.558175378
dish_1560527140,1.23251553,0.913584711
dish_1562086564,1.037742382,1.756371191
dish_1560787754,1.035134239,2.863109049
dish_1563221054,0.665063623,0.241991276
dish_1563813501,1.152637865,0.687130217
dish_1563563527,0.941126557,1.018186364
dish_1558375886,1.875317389,0.952823376
dish_1562871488,0.492418716,3.832670152
dish_1558636868,2.209821429,1.013392857
dish_1562963084,0.970620033,0.762130423
dish_1560975628,0.451385747,1.171680768
dish_1565107092,0.229189179,0.087432428
dish_1561749750,0.460891957,0.459061032
dish_1558381206,1.56839339,1.131619242
dish_1559578579,1.10455312,0.530860034
dish_1566488956,0.081728238,0.629842866
dish_1564675240,0.096880268,0.928223817
dish_1559593794,0.632749103,0.34932981
dish_1558462531,0.222222222,4.333333333
dish_1558640671,0.25,10
dish_1563221157,0.635982571,0.709004911
dish_1568061234,0.842015878,4.208528408
dish_1567801791,0.846234354,2.120646868
dish_1558636544,2.209821429,1.01339292
dish_1560802092,0.242046161,0.395392002
dish_1564170141,2.907692308,6.267206478
dish_1563391647,5.22783873,1.829200992
dish_1558722931,2.20982137,1.013392798
dish_1566333255,0.526644987,1.102282828
dish_1563207332,0.926621559,1.706553939
dish_1563827454,0.547545218,1.78084893
dish_1563984701,0.714285756,0.214285714
dish_1561492687,0.807895481,0.830435066
dish_1566931217,1.376023223,1.002817966
dish_1560455263,0.334233484,0.907568674
dish_1558718088,0.518312388,9.086176122
dish_1558725353,0.088235294,2.647058824
dish_1564690138,0.682326314,2.479598697
dish_1559934477,0.65625,1.34375
dish_1562945803,1.863685403,6.902260199
dish_1561749392,0.542168046,0.413821512
dish_1563897837,0.368311688,15.36000052
dish_1561752509,0.643654307,0.713228456
dish_1565207865,1.374182098,3.254732562
dish_1567542813,0.790732079,2.883713017
dish_1559581356,1.060145199,0.290851946
dish_1568315001,0.76759009,0.504830102
dish_1561576794,0.44362358,0.593966347
dish_1560369080,5.167398817,2.089884815
dish_1561062171,0.605893451,0.723975983
dish_1563564828,0.723289157,1.121363413
dish_1561576916,3.879222322,2.832563763
dish_1559244546,0.178807924,0.083543626
dish_1557863104,13.375,7.875
dish_1561666761,0.839285714,2.991071636
dish_1562614952,0.521189123,0.335708719
dish_1563568319,0.763000767,1.408805513
dish_1563218959,0.555693217,0.181335938
dish_1565810969,0.137931034,1.24137931
dish_1559841781,0.474595843,12.11316397
dish_1563391959,0.856591285,0.447199677
dish_1562698239,0.550579732,1.015346934
dish_1562947020,1.124444505,0.148000018
dish_1567024224,0.707339739,2.339902701
dish_1562777566,0.323076923,4.269230678
dish_1562691705,0.425653888,1.897947382
dish_1563466280,1.135135094,0.037837838
dish_1566931482,0.181818182,2.409090909
dish_1562096633,0.670728297,0.612860313
dish_1558115825,0.285714286,25.71428802
dish_1564687013,0.83474418,0.457147164
dish_1565984245,1.331622928,11.10214816
dish_1562172561,0.02,0.07
dish_1565711358,0.273802224,1.295940456
dish_1558114145,0.285714286,25.71428744
dish_1562605411,1.059973721,1.482930815
dish_1558030910,1.135135135,0.037837838
dish_1564675193,0.096043766,0.848555888
dish_1562959570,0.92943661,0.6985289
dish_1566414291,2.102905338,6.541618937
dish_1560889061,0.601307035,0.35713652
dish_1565884833,0.264315667,0.825749881
dish_1562181285,1.113358253,0.330097756
dish_1566938088,0.520551961,1.228079012
dish_1561493975,4.887898217,1.677730518
dish_1561147997,1.222170919,2.923340811
dish_1566499564,13.375,7.875
dish_1565894858,4.901960784,12.74509731
dish_1562704665,0.668703604,1.236476603
dish_1565036890,0.668446313,1.077147171
dish_1560369294,0.725781952,0.390504783
dish_1566587714,0.33845569,0.55897311
dish_1558029324,0.901246999,2.310834217
dish_1563216625,0.145953528,0.082322173
dish_1563568263,0.839285714,2.991071627
dish_1560441529,0.32210109,16.32309118
dish_1565640528,0.810398114,3.019778946
dish_1565034605,7.005561266,2.714253443
dish_1561405912,0.462890904,0.74798715
dish_1563897981,1.107878727,0.132606061
dish_1567107839,0.877753444,0.63852648
dish_1566849895,5.603816794,9.787023664
dish_1559850283,2.209821334,1.013392857
dish_1561580628,1.722877288,2.473592279
dish_1562702892,0.767961046,0.276365943
dish_1558721931,0.166666667,2.777777778
dish_1564086658,0.772727204,3.457045771
dish_1561404924,0.514881665,1.352200993
dish_1566934057,1.8,1.466666785
dish_1562947469,1.549541142,3.273759683
dish_1563555510,1.1,0.16
dish_1563476323,0.604779694,0.698121326
dish_1563477701,0.361862644,0.467483509
dish_1568316085,0.870704639,0.26145072
dish_1558640373,0.246208742,11.64763604
dish_1559751552,0.221490468,18.89150745
dish_1560443565,0.328845507,22.19118142
dish_1566419577,0.834982307,2.757635666
dish_1566501293,5.226765799,8.063197026
dish_1558547008,0.05,8.5
dish_1562099076,0.863379841,3.38801267
dish_1564170967,0.4960975,1.000250458
dish_1558030971,0.2,18
dish_1558640979,0.222291022,8.637770898
dish_1558719401,0.774193548,7.096774194
dish_1563295044,1.533580913,3.25758032
dish_1565797723,1.34280973,2.702409832
dish_1561575908,0.839285714,2.991071652
dish_1563909550,1.373811714,5.177988967
dish_1558114209,0.25,10
dish_1563208439,0.699707031,1.303710775
dish_1560453356,0.373209157,0.503399693
dish_1558723475,0.25,10
dish_1563826272,0.831010954,1.071739849
dish_1563305689,0.086304401,1.165724121
dish_1564691450,1.086268421,0.857891952
dish_1559668238,8.461538462,12.30769231
dish_1563305982,0.591715844,0.641773628
dish_1565021599,0.020000001,0.070000002
dish_1561577146,0.997650975,1.768362616
dish_1558635523,0.111111111,10.37037037
dish_1562086595,0.834233728,1.471554657
dish_1568319769,1.909433778,3.046445247
dish_1563391413,0.545355506,0.266782195
dish_1562010440,0.804091237,0.901300565
dish_1562690950,0.742383583,13.33814062
dish_1565987298,0.783394378,1.289391172
dish_1558461792,1.915583705,3.272218628
dish_1558377105,1.414507818,0.21761658
dish_1568061097,0.839285714,2.991071591
dish_1564514906,0.818761251,0.347847563
dish_1558373352,0.285714286,25.71428571
dish_1561740411,1.381805649,0.681611194
dish_1558114523,2.209821429,1.013392857
dish_1560799558,0.881818182,3
dish_1562700568,0.926536322,0.706744316
dish_1558722434,0.222222222,4.333333333
dish_1558639949,0.25,10
dish_1562787848,0.836021995,1.138892291
dish_1564686966,0.771897876,0.192109923
dish_1568314907,0.787016495,0.412532005
dish_1563294547,3.874272316,16.33175978
dish_1561578226,1.548119564,3.246097601
dish_1565724050,5.773529054,2.177911798
dish_1565035774,0.140939597,3.914988814
dish_1561576680,0.267867844,0.49124743
dish_1558463562,2.209821429,1.013392857
dish_1563295334,1.118404111,0.09601029
dish_1566329234,0.466821989,0.917644014
dish_1562691737,0.419755268,2.527978406
dish_1558458496,0.285714286,25.71428757
dish_1568664931,5.059913661,1.647256816
